127	1.8299545569E-13	2.6306603794E-16
128	1.8188208318E-13	2.5343894958E-16
129	1.8078489083E-13	2.4420398111E-16
130	1.7969984034E-13	2.3535730542E-16
131	1.7862312692E-13	2.2688138514E-16
132	1.7756190320E-13	2.1876391324E-16
133	1.7651231255E-13	2.1098877557E-16
134	1.7547071664E-13	2.0354481768E-16
135	1.7444052799E-13	1.9641314840E-16
136	1.7341821017E-13	1.8957199013E-16
137	1.7240707130E-13	1.8300093375E-16
138	1.7140367303E-13	1.7669607225E-16
139	1.7040799540E-13	1.7062733024E-16
140	1.6941683186E-13	1.6479956268E-16
141	1.6843656636E-13	1.5919900714E-16
142	1.6746394023E-13	1.5382315715E-16
143	1.6649586953E-13	1.4866594602E-16
144	1.6553244524E-13	1.4371476873E-16
145	1.6457671876E-13	1.3896100701E-16
146	1.6362571764E-13	1.3437394767E-16
147	1.6267951388E-13	1.2997544800E-16
148	1.6173817306E-13	1.2573909739E-16
149	1.6080175467E-13	1.2166148874E-16
150	1.5987031249E-13	1.1773629630E-16
151	1.5893841981E-13	1.1394585633E-16
152	1.5801443985E-13	1.1030785282E-16
153	1.5709296830E-13	1.0680769951E-16
154	1.5617414033E-13	1.0343447243E-16
155	1.5525808291E-13	1.0019133295E-16
156	1.5434491524E-13	9.7065232050E-17
157	1.5343221624E-13	9.4041359800E-17
158	1.5252268738E-13	9.1138834859E-17
159	1.5161642505E-13	8.8342875140E-17
160	1.5071351936E-13	8.5644531250E-17
161	1.4981164545E-13	8.3042574895E-17
162	1.4890621159E-13	8.0526342529E-17
163	1.4800695221E-13	7.8099690423E-17
164	1.4710919963E-13	7.5761560337E-17
165	1.4621080242E-13	7.3506414002E-17
166	1.4531424455E-13	7.1324636622E-17
167	1.4441741293E-13	6.9213647001E-17
168	1.4352050674E-13	6.7181510501E-17
169	1.4262808988E-13	6.5219071233E-17
170	1.4173370575E-13	6.3323834724E-17
171	1.4083974128E-13	6.1497404810E-17
172	1.3994636227E-13	5.9725480146E-17
173	1.3905372672E-13	5.8017848407E-17
174	1.3816198517E-13	5.6370282292E-17
175	1.3726924103E-13	5.4776909621E-17
176	1.3637771700E-13	5.3234028691E-17
177	1.3548355340E-13	5.1738132555E-17
178	1.3459292258E-13	5.0292991607E-17
179	1.3370002303E-13	4.8895104544E-17
180	1.3280895107E-13	4.7539437586E-17
181	1.3191599436E-13	4.6229675124E-17
182	1.3102514825E-13	4.4964243582E-17
183	1.3013090503E-13	4.3731837891E-17
184	1.2923906937E-13	4.2545923399E-17
185	1.2834606759E-13	4.1400114505E-17
186	1.2745389739E-13	4.0293053955E-17
187	1.2656089740E-13	3.9218846700E-17
188	1.2566547632E-13	3.8174946784E-17
189	1.2477310890E-13	3.7167827263E-17
190	1.2387865312E-13	3.6187490888E-17
191	1.2298574695E-13	3.5238884302E-17
192	1.2209279143E-13	3.4318146882E-17
193	1.2119657496E-13	3.3418847562E-17
194	1.2030232220E-13	3.2551362865E-17
195	1.1940846979E-13	3.1713279051E-17
196	1.1851514448E-13	3.0900974509E-17
197	1.1762246780E-13	3.0112330687E-17
198	1.1672577232E-13	2.9346624082E-17
199	1.1583162793E-13	2.8608231430E-17
200	1.1493852934E-13	2.7890000000E-17
201	1.1404503011E-13	2.7195031501E-17
202	1.1315127275E-13	2.6518949317E-17
203	1.1225587709E-13	2.5857616115E-17
204	1.1136352659E-13	2.5218901478E-17
205	1.1047128410E-13	2.4598598395E-17
206	1.0957927204E-13	2.3995014308E-17
207	1.0868760809E-13	2.3408795497E-17
208	1.0779351471E-13	2.2836093963E-17
