0	0.0000E+00
1	0.0000E+00
2	-2.1095E-01
3	-2.1132E-01
4	-2.1170E-01
5	-2.1132E-01
6	-2.1095E-01
7	-2.0889E-01
8	-2.0682E-01
9	-2.0260E-01
10	-1.9838E-01
11	-1.9374E-01
12	-1.8910E-01
13	-1.8435E-01
14	-1.7960E-01
15	-1.7491E-01
16	-1.7022E-01
17	-1.6573E-01
18	-1.6123E-01
19	-1.5685E-01
20	-1.5247E-01
21	-1.4825E-01
22	-1.4403E-01
23	-1.3997E-01
24	-1.3592E-01
25	-1.3198E-01
26	-1.2805E-01
27	-1.2426E-01
28	-1.2047E-01
29	-1.1680E-01
30	-1.1314E-01
31	-1.0956E-01
32	-1.0598E-01
33	-1.0252E-01
34	-9.9060E-02
35	-9.5695E-02
36	-9.2331E-02
37	-8.9045E-02
38	-8.5758E-02
39	-8.2586E-02
40	-7.9414E-02
41	-7.6300E-02
42	-7.3186E-02
43	-7.0197E-02
44	-6.7209E-02
45	-6.4280E-02
46	-6.1351E-02
47	-5.8530E-02
48	-5.5709E-02
49	-5.2952E-02
50	-5.0196E-02
51	-4.7550E-02
52	-4.4905E-02
53	-4.2321E-02
54	-3.9736E-02
55	-3.7249E-02
56	-3.4761E-02
57	-3.2367E-02
58	-2.9973E-02
59	-2.7647E-02
60	-2.5321E-02
61	-2.3105E-02
62	-2.0888E-02
63	-1.8738E-02
64	-1.6588E-02
65	-1.4534E-02
66	-1.2480E-02
67	-1.0500E-02
68	-8.5204E-03
69	-6.6226E-03
70	-4.7248E-03
71	-2.9148E-03
72	-1.1049E-03
73	6.4250E-04
74	2.3899E-03
75	4.0397E-03
76	5.6896E-03
77	7.2748E-03
78	8.8600E-03
79	1.0367E-02
80	1.1874E-02
81	1.3307E-02
82	1.4740E-02
83	1.6115E-02
84	1.7490E-02
85	1.8775E-02
86	2.0059E-02
87	2.1303E-02
88	2.2547E-02
89	2.3702E-02
90	2.4856E-02
91	2.5969E-02
92	2.7082E-02
93	2.8119E-02
94	2.9155E-02
95	3.0145E-02
96	3.1135E-02
97	3.2065E-02
98	3.2995E-02
99	3.3862E-02
100	3.4728E-02
101	3.5558E-02
102	3.6388E-02
103	3.7149E-02
104	3.7911E-02
105	3.8648E-02
106	3.9385E-02
107	4.0059E-02
108	4.0732E-02
109	4.1377E-02
110	4.2021E-02
111	4.2615E-02
112	4.3210E-02
113	4.3769E-02
114	4.4328E-02
115	4.4840E-02
116	4.5351E-02
117	4.5836E-02
118	4.6320E-02
119	4.6767E-02
120	4.7213E-02
121	4.7626E-02
122	4.8039E-02
123	4.8430E-02
124	4.8821E-02
125	4.9171E-02
126	4.9521E-02
127	4.9860E-02
128	5.0200E-02
129	5.0492E-02
130	5.0784E-02
131	5.1077E-02
132	5.1369E-02
133	5.1612E-02
134	5.1854E-02
135	5.2096E-02
136	5.2338E-02
137	5.2543E-02
138	5.2747E-02
139	5.2931E-02
140	5.3115E-02
141	5.3297E-02
142	5.3480E-02
143	5.3620E-02
144	5.3760E-02
145	5.3914E-02
146	5.4067E-02
147	5.4171E-02
148	5.4275E-02
149	5.4391E-02
150	5.4507E-02
151	5.4589E-02
152	5.4671E-02
153	5.4745E-02
154	5.4820E-02
155	5.4891E-02
156	5.4962E-02
157	5.5002E-02
158	5.5043E-02
159	5.5103E-02
160	5.5163E-02
161	5.5179E-02
162	5.5196E-02
163	5.5229E-02
164	5.5261E-02
165	5.5271E-02
166	5.5282E-02
167	5.5289E-02
168	5.5296E-02
169	5.5299E-02
170	5.5302E-02
171	5.5285E-02
172	5.5267E-02
173	5.5257E-02
174	5.5247E-02
175	5.5219E-02
176	5.5191E-02
177	5.5167E-02
178	5.5143E-02
179	5.5108E-02
180	5.5072E-02
181	5.5033E-02
182	5.4994E-02
183	5.4947E-02
184	5.4900E-02
185	5.4849E-02
186	5.4799E-02
187	5.4744E-02
188	5.4689E-02
189	5.4629E-02
190	5.4570E-02
191	5.4508E-02
192	5.4446E-02
193	5.4382E-02
194	5.4318E-02
195	5.4248E-02
196	5.4177E-02
197	5.4101E-02
198	5.4025E-02
199	5.3954E-02
200	5.3883E-02
201	5.3801E-02
202	5.3720E-02
203	5.3644E-02
204	5.3568E-02
205	5.3483E-02
206	5.3398E-02
207	5.3312E-02
208	5.3225E-02
209	5.3144E-02
210	5.3063E-02
211	5.2971E-02
212	5.2878E-02
213	5.2797E-02
214	5.2715E-02
215	5.2619E-02
216	5.2523E-02
217	5.2433E-02
218	5.2342E-02
219	5.2251E-02
220	5.2160E-02
221	5.2063E-02
222	5.1966E-02
223	5.1878E-02
224	5.1790E-02
225	5.1690E-02
226	5.1590E-02
227	5.1502E-02
228	5.1415E-02
229	5.1313E-02
230	5.1211E-02
231	5.1113E-02
232	5.1016E-02
233	5.0923E-02
234	5.0830E-02
235	5.0729E-02
236	5.0627E-02
237	5.0538E-02
238	5.0448E-02
239	5.0345E-02
240	5.0243E-02
241	5.0147E-02
242	5.0051E-02
243	4.9956E-02
244	4.9861E-02
245	4.9763E-02
246	4.9664E-02
247	4.9574E-02
248	4.9485E-02
249	4.9384E-02
250	4.9283E-02
251	4.9191E-02
252	4.9099E-02
253	4.9006E-02
254	4.8913E-02
255	4.8820E-02
256	4.8726E-02
257	4.8640E-02
258	4.8553E-02
259	4.8458E-02
260	4.8363E-02
261	4.8277E-02
262	4.8192E-02
263	4.8103E-02
264	4.8015E-02
265	4.7929E-02
266	4.7844E-02
267	4.7763E-02
268	4.7682E-02
269	4.7597E-02
270	4.7512E-02
271	4.7434E-02
272	4.7356E-02
273	4.7276E-02
274	4.7197E-02
275	4.7122E-02
276	4.7046E-02
277	4.6974E-02
278	4.6902E-02
279	4.6829E-02
280	4.6757E-02
281	4.6693E-02
282	4.6629E-02
283	4.6559E-02
284	4.6489E-02
285	4.6426E-02
286	4.6363E-02
287	4.6304E-02
288	4.6246E-02
289	4.6188E-02
290	4.6130E-02
291	4.6080E-02
292	4.6029E-02
293	4.5977E-02
294	4.5925E-02
295	4.5876E-02
296	4.5828E-02
297	4.5788E-02
298	4.5748E-02
299	4.5708E-02
300	4.5667E-02
301	4.5636E-02
302	4.5604E-02
303	4.5573E-02
304	4.5541E-02
305	4.5513E-02
306	4.5484E-02
307	4.5467E-02
308	4.5450E-02
309	4.5430E-02
310	4.5410E-02
311	4.5404E-02
312	4.5398E-02
313	4.5389E-02
314	4.5379E-02
315	4.5378E-02
316	4.5376E-02
317	4.5384E-02
318	4.5392E-02
319	4.5398E-02
320	4.5404E-02
321	4.5426E-02
322	4.5448E-02
323	4.5464E-02
324	4.5480E-02
325	4.5510E-02
326	4.5539E-02
327	4.5573E-02
328	4.5606E-02
329	4.5643E-02
330	4.5679E-02
331	4.5729E-02
332	4.5778E-02
333	4.5822E-02
334	4.5867E-02
335	4.5925E-02
336	4.5984E-02
337	4.6042E-02
338	4.6099E-02
339	4.6165E-02
340	4.6230E-02
341	4.6302E-02
342	4.6373E-02
343	4.6442E-02
344	4.6512E-02
345	4.6594E-02
346	4.6676E-02
347	4.6748E-02
348	4.6820E-02
349	4.6902E-02
350	4.6984E-02
351	4.7065E-02
352	4.7146E-02
353	4.7226E-02
354	4.7305E-02
355	4.7388E-02
356	4.7470E-02
357	4.7543E-02
358	4.7615E-02
359	4.7689E-02
360	4.7762E-02
361	4.7828E-02
362	4.7893E-02
363	4.7953E-02
364	4.8012E-02
365	4.8063E-02
366	4.8114E-02
367	4.8151E-02
368	4.8188E-02
369	4.8213E-02
370	4.8238E-02
371	4.8249E-02
372	4.8261E-02
373	4.8253E-02
374	4.8246E-02
375	4.8221E-02
376	4.8195E-02
377	4.8147E-02
378	4.8098E-02
379	4.8025E-02
380	4.7952E-02
381	4.7855E-02
382	4.7759E-02
383	4.7632E-02
384	4.7505E-02
385	4.7352E-02
386	4.7198E-02
387	4.7010E-02
388	4.6823E-02
389	4.6602E-02
390	4.6381E-02
391	4.6129E-02
392	4.5876E-02
393	4.5585E-02
394	4.5295E-02
395	4.4971E-02
396	4.4648E-02
397	4.4285E-02
398	4.3923E-02
399	4.3525E-02
400	4.3127E-02
401	4.2693E-02
402	4.2260E-02
403	4.1790E-02
404	4.1320E-02
405	4.0816E-02
406	4.0313E-02
407	3.9775E-02
408	3.9237E-02
409	3.8668E-02
410	3.8099E-02
411	3.7500E-02
412	3.6901E-02
413	3.6274E-02
414	3.5647E-02
415	3.4995E-02
416	3.4343E-02
417	3.3667E-02
418	3.2992E-02
419	3.2296E-02
420	3.1600E-02
421	3.0887E-02
422	3.0174E-02
423	2.9446E-02
424	2.8718E-02
425	2.7978E-02
426	2.7239E-02
427	2.6490E-02
428	2.5741E-02
429	2.4985E-02
430	2.4230E-02
431	2.3471E-02
432	2.2712E-02
433	2.1952E-02
434	2.1192E-02
435	2.0433E-02
436	1.9674E-02
437	1.8919E-02
438	1.8164E-02
439	1.7415E-02
440	1.6666E-02
441	1.5925E-02
442	1.5183E-02
443	1.4452E-02
444	1.3720E-02
445	1.2999E-02
446	1.2278E-02
447	1.1571E-02
448	1.0863E-02
449	1.0169E-02
450	9.4749E-03
451	8.7955E-03
452	8.1161E-03
453	7.4531E-03
454	6.7901E-03
455	6.1426E-03
456	5.4951E-03
457	4.8662E-03
458	4.2374E-03
459	3.6253E-03
460	3.0132E-03
461	2.4192E-03
462	1.8252E-03
463	1.2498E-03
464	6.7443E-04
465	1.1622E-04
466	-4.4200E-04
467	-9.8015E-04
468	-1.5183E-03
469	-2.0407E-03
470	-2.5631E-03
471	-3.0642E-03
472	-3.5653E-03
473	-4.0496E-03
474	-4.5339E-03
475	-5.0016E-03
476	-5.4692E-03
477	-5.9179E-03
478	-6.3665E-03
479	-6.8006E-03
480	-7.2347E-03
481	-7.6490E-03
482	-8.0632E-03
483	-8.4624E-03
484	-8.8616E-03
485	-9.2461E-03
486	-9.6307E-03
487	-9.9983E-03
488	-1.0366E-02
489	-1.0721E-02
490	-1.1077E-02
491	-1.1414E-02
492	-1.1752E-02
493	-1.2077E-02
494	-1.2402E-02
495	-1.2715E-02
496	-1.3029E-02
497	-1.3327E-02
498	-1.3625E-02
499	-1.3914E-02
500	-1.4203E-02
501	-1.4477E-02
502	-1.4750E-02
503	-1.5014E-02
504	-1.5277E-02
505	-1.5531E-02
506	-1.5785E-02
507	-1.6026E-02
508	-1.6268E-02
509	-1.6502E-02
510	-1.6737E-02
511	-1.6958E-02
512	-1.7179E-02
513	-1.7393E-02
514	-1.7606E-02
515	-1.7812E-02
516	-1.8018E-02
517	-1.8214E-02
518	-1.8409E-02
519	-1.8600E-02
520	-1.8791E-02
521	-1.8971E-02
522	-1.9150E-02
523	-1.9324E-02
524	-1.9498E-02
525	-1.9666E-02
526	-1.9834E-02
527	-1.9994E-02
528	-2.0154E-02
529	-2.0310E-02
530	-2.0467E-02
531	-2.0614E-02
532	-2.0761E-02
533	-2.0904E-02
534	-2.1048E-02
535	-2.1187E-02
536	-2.1326E-02
537	-2.1458E-02
538	-2.1590E-02
539	-2.1721E-02
540	-2.1852E-02
541	-2.1974E-02
542	-2.2097E-02
543	-2.2217E-02
544	-2.2337E-02
545	-2.2454E-02
546	-2.2572E-02
547	-2.2684E-02
548	-2.2795E-02
549	-2.2907E-02
550	-2.3018E-02
551	-2.3123E-02
552	-2.3227E-02
553	-2.3330E-02
554	-2.3434E-02
555	-2.3535E-02
556	-2.3636E-02
557	-2.3733E-02
558	-2.3830E-02
559	-2.3927E-02
560	-2.4024E-02
561	-2.4115E-02
562	-2.4207E-02
563	-2.4298E-02
564	-2.4388E-02
565	-2.4478E-02
566	-2.4568E-02
567	-2.4654E-02
568	-2.4740E-02
569	-2.4827E-02
570	-2.4913E-02
571	-2.4996E-02
572	-2.5078E-02
573	-2.5159E-02
574	-2.5241E-02
575	-2.5322E-02
576	-2.5403E-02
577	-2.5481E-02
578	-2.5560E-02
579	-2.5639E-02
580	-2.5718E-02
581	-2.5793E-02
582	-2.5868E-02
583	-2.5943E-02
584	-2.6017E-02
585	-2.6091E-02
586	-2.6166E-02
587	-2.6237E-02
588	-2.6309E-02
589	-2.6381E-02
590	-2.6453E-02
591	-2.6521E-02
592	-2.6590E-02
593	-2.6657E-02
594	-2.6725E-02
595	-2.6792E-02
596	-2.6859E-02
597	-2.6922E-02
598	-2.6986E-02
599	-2.7050E-02
600	-2.7114E-02
601	-2.7173E-02
602	-2.7232E-02
603	-2.7290E-02
604	-2.7349E-02
605	-2.7405E-02
606	-2.7461E-02
607	-2.7514E-02
608	-2.7566E-02
609	-2.7617E-02
610	-2.7669E-02
611	-2.7714E-02
612	-2.7760E-02
613	-2.7803E-02
614	-2.7846E-02
615	-2.7886E-02
616	-2.7926E-02
617	-2.7961E-02
618	-2.7995E-02
619	-2.8027E-02
620	-2.8059E-02
621	-2.8083E-02
622	-2.8107E-02
623	-2.8127E-02
624	-2.8147E-02
625	-2.8161E-02
626	-2.8176E-02
627	-2.8183E-02
628	-2.8190E-02
629	-2.8191E-02
630	-2.8193E-02
631	-2.8185E-02
632	-2.8178E-02
633	-2.8163E-02
634	-2.8149E-02
635	-2.8126E-02
636	-2.8103E-02
637	-2.8070E-02
638	-2.8038E-02
639	-2.7997E-02
640	-2.7957E-02
641	-2.7904E-02
642	-2.7852E-02
643	-2.7790E-02
644	-2.7728E-02
645	-2.7655E-02
646	-2.7582E-02
647	-2.7498E-02
648	-2.7413E-02
649	-2.7317E-02
650	-2.7221E-02
651	-2.7112E-02
652	-2.7003E-02
653	-2.6882E-02
654	-2.6760E-02
655	-2.6626E-02
656	-2.6492E-02
657	-2.6345E-02
658	-2.6197E-02
659	-2.6037E-02
660	-2.5877E-02
661	-2.5702E-02
662	-2.5527E-02
663	-2.5339E-02
664	-2.5152E-02
665	-2.4950E-02
666	-2.4749E-02
667	-2.4534E-02
668	-2.4318E-02
669	-2.4090E-02
670	-2.3862E-02
671	-2.3620E-02
672	-2.3378E-02
673	-2.3123E-02
674	-2.2868E-02
675	-2.2601E-02
676	-2.2334E-02
677	-2.2054E-02
678	-2.1775E-02
679	-2.1483E-02
680	-2.1192E-02
681	-2.0890E-02
682	-2.0587E-02
683	-2.0274E-02
684	-1.9961E-02
685	-1.9638E-02
686	-1.9315E-02
687	-1.8983E-02
688	-1.8651E-02
689	-1.8310E-02
690	-1.7969E-02
691	-1.7620E-02
692	-1.7272E-02
693	-1.6917E-02
694	-1.6561E-02
695	-1.6200E-02
696	-1.5838E-02
697	-1.5472E-02
698	-1.5105E-02
699	-1.4733E-02
700	-1.4362E-02
701	-1.3988E-02
702	-1.3613E-02
703	-1.3236E-02
704	-1.2859E-02
705	-1.2480E-02
706	-1.2100E-02
707	-1.1720E-02
708	-1.1341E-02
709	-1.0960E-02
710	-1.0579E-02
711	-1.0199E-02
712	-9.8204E-03
713	-9.4419E-03
714	-9.0635E-03
715	-8.6869E-03
716	-8.3102E-03
717	-7.9369E-03
718	-7.5636E-03
719	-7.1925E-03
720	-6.8213E-03
721	-6.4557E-03
722	-6.0901E-03
723	-5.7282E-03
724	-5.3663E-03
725	-5.0090E-03
726	-4.6518E-03
727	-4.3008E-03
728	-3.9497E-03
729	-3.6031E-03
730	-3.2566E-03
731	-2.9180E-03
732	-2.5795E-03
733	-2.2467E-03
734	-1.9140E-03
735	-1.5876E-03
736	-1.2612E-03
737	-9.4286E-04
738	-6.2448E-04
739	-3.1183E-04
740	8.1069E-07
741	3.0394E-04
742	6.0707E-04
743	9.0344E-04
744	1.1998E-03
745	1.4890E-03
746	1.7781E-03
747	2.0585E-03
748	2.3388E-03
749	2.6130E-03
750	2.8872E-03
751	3.1513E-03
752	3.4154E-03
753	3.6725E-03
754	3.9296E-03
755	4.1795E-03
756	4.4293E-03
757	4.6702E-03
758	4.9111E-03
759	5.1461E-03
760	5.3812E-03
761	5.6061E-03
762	5.8310E-03
763	6.0493E-03
764	6.2677E-03
765	6.4791E-03
766	6.6906E-03
767	6.8935E-03
768	7.0964E-03
769	7.2941E-03
770	7.4918E-03
771	7.6799E-03
772	7.8680E-03
773	8.0502E-03
774	8.2324E-03
775	8.4085E-03
776	8.5846E-03
777	8.7529E-03
778	8.9212E-03
779	9.0851E-03
780	9.2490E-03
781	9.4040E-03
782	9.5590E-03
783	9.7089E-03
784	9.8589E-03
785	1.0004E-02
786	1.0148E-02
787	1.0286E-02
788	1.0424E-02
789	1.0558E-02
790	1.0692E-02
791	1.0818E-02
792	1.0944E-02
793	1.1066E-02
794	1.1188E-02
795	1.1306E-02
796	1.1423E-02
797	1.1534E-02
798	1.1646E-02
799	1.1754E-02
800	1.1863E-02
801	1.1964E-02
802	1.2065E-02
803	1.2163E-02
804	1.2261E-02
805	1.2355E-02
806	1.2450E-02
807	1.2538E-02
808	1.2627E-02
809	1.2714E-02
810	1.2801E-02
811	1.2881E-02
812	1.2961E-02
813	1.3039E-02
814	1.3116E-02
815	1.3191E-02
816	1.3266E-02
817	1.3336E-02
818	1.3406E-02
819	1.3475E-02
820	1.3544E-02
821	1.3607E-02
822	1.3670E-02
823	1.3731E-02
824	1.3792E-02
825	1.3851E-02
826	1.3910E-02
827	1.3965E-02
828	1.4019E-02
829	1.4074E-02
830	1.4128E-02
831	1.4177E-02
832	1.4226E-02
833	1.4274E-02
834	1.4321E-02
835	1.4367E-02
836	1.4414E-02
837	1.4456E-02
838	1.4499E-02
839	1.4542E-02
840	1.4584E-02
841	1.4622E-02
842	1.4660E-02
843	1.4697E-02
844	1.4734E-02
845	1.4771E-02
846	1.4807E-02
847	1.4840E-02
848	1.4873E-02
849	1.4907E-02
850	1.4941E-02
851	1.4971E-02
852	1.5001E-02
853	1.5030E-02
854	1.5059E-02
855	1.5088E-02
856	1.5118E-02
857	1.5144E-02
858	1.5171E-02
859	1.5199E-02
860	1.5227E-02
861	1.5251E-02
862	1.5275E-02
863	1.5300E-02
864	1.5324E-02
865	1.5349E-02
866	1.5374E-02
867	1.5397E-02
868	1.5420E-02
869	1.5444E-02
870	1.5469E-02
871	1.5491E-02
872	1.5512E-02
873	1.5535E-02
874	1.5557E-02
875	1.5580E-02
876	1.5603E-02
877	1.5625E-02
878	1.5647E-02
879	1.5671E-02
880	1.5695E-02
881	1.5716E-02
882	1.5738E-02
883	1.5760E-02
884	1.5783E-02
885	1.5807E-02
886	1.5831E-02
887	1.5854E-02
888	1.5877E-02
889	1.5903E-02
890	1.5929E-02
891	1.5953E-02
892	1.5977E-02
893	1.6002E-02
894	1.6028E-02
895	1.6055E-02
896	1.6082E-02
897	1.6109E-02
898	1.6136E-02
899	1.6166E-02
900	1.6196E-02
901	1.6224E-02
902	1.6252E-02
903	1.6283E-02
904	1.6313E-02
905	1.6346E-02
906	1.6379E-02
907	1.6411E-02
908	1.6444E-02
909	1.6480E-02
910	1.6516E-02
911	1.6551E-02
912	1.6585E-02
913	1.6623E-02
914	1.6660E-02
915	1.6700E-02
916	1.6740E-02
917	1.6779E-02
918	1.6819E-02
919	1.6863E-02
920	1.6907E-02
921	1.6949E-02
922	1.6991E-02
923	1.7036E-02
924	1.7081E-02
925	1.7129E-02
926	1.7177E-02
927	1.7224E-02
928	1.7272E-02
929	1.7322E-02
930	1.7372E-02
931	1.7424E-02
932	1.7475E-02
933	1.7528E-02
934	1.7580E-02
935	1.7635E-02
936	1.7690E-02
937	1.7745E-02
938	1.7799E-02
939	1.7856E-02
940	1.7912E-02
941	1.7969E-02
942	1.8027E-02
943	1.8084E-02
944	1.8141E-02
945	1.8200E-02
946	1.8259E-02
947	1.8317E-02
948	1.8374E-02
949	1.8433E-02
950	1.8491E-02
951	1.8549E-02
952	1.8607E-02
953	1.8663E-02
954	1.8720E-02
955	1.8776E-02
956	1.8832E-02
957	1.8886E-02
958	1.8939E-02
959	1.8991E-02
960	1.9043E-02
961	1.9092E-02
962	1.9142E-02
963	1.9187E-02
964	1.9233E-02
965	1.9277E-02
966	1.9320E-02
967	1.9358E-02
968	1.9395E-02
969	1.9429E-02
970	1.9463E-02
971	1.9491E-02
972	1.9520E-02
973	1.9542E-02
974	1.9564E-02
975	1.9581E-02
976	1.9597E-02
977	1.9606E-02
978	1.9614E-02
979	1.9615E-02
980	1.9616E-02
981	1.9610E-02
982	1.9603E-02
983	1.9587E-02
984	1.9570E-02
985	1.9546E-02
986	1.9521E-02
987	1.9486E-02
988	1.9451E-02
989	1.9406E-02
990	1.9360E-02
991	1.9305E-02
992	1.9250E-02
993	1.9183E-02
994	1.9116E-02
995	1.9038E-02
996	1.8961E-02
997	1.8871E-02
998	1.8782E-02
999	1.8681E-02
1000	1.8580E-02
1001	1.8468E-02
1002	1.8355E-02
1003	1.8231E-02
1004	1.8106E-02
1005	1.7971E-02
1006	1.7835E-02
1007	1.7688E-02
1008	1.7540E-02
1009	1.7382E-02
1010	1.7223E-02
1011	1.7054E-02
1012	1.6884E-02
1013	1.6704E-02
1014	1.6523E-02
1015	1.6333E-02
1016	1.6143E-02
1017	1.5942E-02
1018	1.5742E-02
1019	1.5532E-02
1020	1.5322E-02
1021	1.5104E-02
1022	1.4886E-02
1023	1.4659E-02
1024	1.4433E-02
1025	1.4199E-02
1026	1.3965E-02
1027	1.3724E-02
1028	1.3484E-02
1029	1.3237E-02
1030	1.2990E-02
1031	1.2738E-02
1032	1.2485E-02
1033	1.2228E-02
1034	1.1971E-02
1035	1.1710E-02
1036	1.1449E-02
1037	1.1185E-02
1038	1.0921E-02
1039	1.0654E-02
1040	1.0387E-02
1041	1.0118E-02
1042	9.8494E-03
1043	9.5795E-03
1044	9.3096E-03
1045	9.0386E-03
1046	8.7676E-03
1047	8.4973E-03
1048	8.2269E-03
1049	7.9569E-03
1050	7.6869E-03
1051	7.4178E-03
1052	7.1487E-03
1053	6.8817E-03
1054	6.6147E-03
1055	6.3491E-03
1056	6.0835E-03
1057	5.8213E-03
1058	5.5592E-03
1059	5.2997E-03
1060	5.0403E-03
1061	4.7839E-03
1062	4.5275E-03
1063	4.2753E-03
1064	4.0232E-03
1065	3.7742E-03
1066	3.5251E-03
1067	3.2815E-03
1068	3.0378E-03
1069	2.7982E-03
1070	2.5586E-03
1071	2.3233E-03
1072	2.0880E-03
1073	1.8581E-03
1074	1.6282E-03
1075	1.4023E-03
1076	1.1763E-03
1077	9.5668E-04
1078	7.3705E-04
1079	5.2206E-04
1080	3.0708E-04
1081	9.6761E-05
1082	-1.1356E-04
1083	-3.1790E-04
1084	-5.2224E-04
1085	-7.2256E-04
1086	-9.2288E-04
1087	-1.1165E-03
1088	-1.3101E-03
1089	-1.4991E-03
1090	-1.6880E-03
1091	-1.8723E-03
1092	-2.0567E-03
1093	-2.2350E-03
1094	-2.4133E-03
1095	-2.5879E-03
1096	-2.7624E-03
1097	-2.9303E-03
1098	-3.0982E-03
1099	-3.2616E-03
1100	-3.4251E-03
1101	-3.5844E-03
1102	-3.7436E-03
1103	-3.8971E-03
1104	-4.0505E-03
1105	-4.2007E-03
1106	-4.3509E-03
1107	-4.4947E-03
1108	-4.6384E-03
1109	-4.7782E-03
1110	-4.9180E-03
1111	-5.0542E-03
1112	-5.1903E-03
1113	-5.3210E-03
1114	-5.4517E-03
1115	-5.5797E-03
1116	-5.7078E-03
1117	-5.8298E-03
1118	-5.9518E-03
1119	-6.0703E-03
1120	-6.1889E-03
1121	-6.3044E-03
1122	-6.4199E-03
1123	-6.5304E-03
1124	-6.6409E-03
1125	-6.7483E-03
1126	-6.8558E-03
1127	-6.9597E-03
