 140	 0.99602E+000	 0.66563E-016	
 141	 0.99597E+000	 0.65340E-016	
 142	 0.99591E+000	 0.66532E-016	
 143	 0.99585E+000	 0.65521E-016	
 144	 0.99579E+000	 0.65686E-016	
 145	 0.99574E+000	 0.64861E-016	
 146	 0.99568E+000	 0.64541E-016	
 147	 0.99562E+000	 0.63810E-016	
 148	 0.99556E+000	 0.63717E-016	
 149	 0.99550E+000	 0.63115E-016	
 150	 0.99544E+000	 0.63686E-016	
 151	 0.99538E+000	 0.62633E-016	
 152	 0.99532E+000	 0.62057E-016	
 153	 0.99526E+000	 0.62528E-016	
 154	 0.99519E+000	 0.61672E-016	
 155	 0.99513E+000	 0.61122E-016	
 156	 0.99507E+000	 0.60398E-016	
 157	 0.99501E+000	 0.60942E-016	
 158	 0.99494E+000	 0.59795E-016	
 159	 0.99488E+000	 0.60012E-016	
 160	 0.99481E+000	 0.58648E-016	
 161	 0.99475E+000	 0.58133E-016	
 162	 0.99468E+000	 0.57619E-016	
 163	 0.99462E+000	 0.56838E-016	
 164	 0.99455E+000	 0.55861E-016	
 165	 0.99449E+000	 0.54335E-016	
 166	 0.99442E+000	 0.53704E-016	
 167	 0.99435E+000	 0.53691E-016	
 168	 0.99429E+000	 0.53012E-016	
 169	 0.99422E+000	 0.51880E-016	
 170	 0.99415E+000	 0.51260E-016	
 171	 0.99408E+000	 0.50318E-016	
 172	 0.99401E+000	 0.49386E-016	
 173	 0.99394E+000	 0.48763E-016	
 174	 0.99387E+000	 0.48172E-016	
 175	 0.99380E+000	 0.47290E-016	
 176	 0.99373E+000	 0.47020E-016	
 177	 0.99366E+000	 0.45449E-016	
 178	 0.99359E+000	 0.45300E-016	
 179	 0.99352E+000	 0.44211E-016	
 180	 0.99345E+000	 0.43901E-016	
 181	 0.99337E+000	 0.43058E-016	
 182	 0.99330E+000	 0.42315E-016	
 183	 0.99323E+000	 0.41640E-016	
 184	 0.99315E+000	 0.41598E-016	
 185	 0.99308E+000	 0.40674E-016	
 186	 0.99300E+000	 0.40782E-016	
 187	 0.99293E+000	 0.41220E-016	
 188	 0.99285E+000	 0.41316E-016	
 189	 0.99278E+000	 0.41359E-016	
 190	 0.99270E+000	 0.41972E-016	
 191	 0.99262E+000	 0.42082E-016	
 192	 0.99255E+000	 0.41903E-016	
 193	 0.99247E+000	 0.42460E-016	
 194	 0.99239E+000	 0.42024E-016	
 195	 0.99231E+000	 0.42832E-016	
 196	 0.99224E+000	 0.42625E-016	
 197	 0.99216E+000	 0.43267E-016	
 198	 0.99208E+000	 0.43039E-016	
 199	 0.99200E+000	 0.43679E-016	
 200	 0.99192E+000	 0.43565E-016	
 201	 0.99184E+000	 0.44171E-016	
 202	 0.99176E+000	 0.43751E-016	
 203	 0.99168E+000	 0.44219E-016	
 204	 0.99159E+000	 0.44608E-016	
 205	 0.99151E+000	 0.44667E-016	
 206	 0.99143E+000	 0.44798E-016	
 207	 0.99135E+000	 0.45086E-016	
 208	 0.99126E+000	 0.45556E-016	
 209	 0.99118E+000	 0.45514E-016	
 210	 0.99110E+000	 0.45514E-016	
 211	 0.99101E+000	 0.46000E-016	
 212	 0.99093E+000	 0.46493E-016	
 213	 0.99084E+000	 0.46744E-016	
 214	 0.99076E+000	 0.46917E-016	
 215	 0.99067E+000	 0.46861E-016	
 216	 0.99058E+000	 0.47559E-016	
 217	 0.99050E+000	 0.47498E-016	
 218	 0.99041E+000	 0.47540E-016	
 219	 0.99032E+000	 0.47861E-016	
 220	 0.99023E+000	 0.47844E-016	
 221	 0.99015E+000	 0.47692E-016	
 222	 0.99006E+000	 0.47714E-016	
 223	 0.98997E+000	 0.47692E-016	
 224	 0.98988E+000	 0.47139E-016	
 225	 0.98979E+000	 0.47270E-016	
 226	 0.98970E+000	 0.46650E-016	
 227	 0.98961E+000	 0.46836E-016	
 228	 0.98952E+000	 0.46361E-016	
 229	 0.98942E+000	 0.46146E-016	
 230	 0.98933E+000	 0.46007E-016	
 231	 0.98924E+000	 0.45833E-016	
 232	 0.98915E+000	 0.45673E-016	
 233	 0.98905E+000	 0.45478E-016	
 234	 0.98896E+000	 0.45675E-016	
 235	 0.98887E+000	 0.45114E-016	
 236	 0.98877E+000	 0.45155E-016	
 237	 0.98868E+000	 0.45093E-016	
 238	 0.98858E+000	 0.44326E-016	
 239	 0.98849E+000	 0.44414E-016	
 240	 0.98839E+000	 0.44143E-016	
 241	 0.98830E+000	 0.44058E-016	
 242	 0.98820E+000	 0.43772E-016	
 243	 0.98810E+000	 0.43751E-016	
 244	 0.98801E+000	 0.43410E-016	
 245	 0.98791E+000	 0.43710E-016	
 246	 0.98781E+000	 0.42950E-016	
 247	 0.98771E+000	 0.43145E-016	
 248	 0.98761E+000	 0.42385E-016	
 249	 0.98751E+000	 0.42592E-016	
 250	 0.98741E+000	 0.42162E-016	
 251	 0.98731E+000	 0.41913E-016	
 252	 0.98721E+000	 0.41803E-016	
 253	 0.98711E+000	 0.41605E-016	
 254	 0.98701E+000	 0.41459E-016	
 255	 0.98691E+000	 0.41314E-016	
 256	 0.98681E+000	 0.41221E-016	
 257	 0.98670E+000	 0.40986E-016	
 258	 0.98660E+000	 0.40751E-016	
 259	 0.98650E+000	 0.40284E-016	
 260	 0.98640E+000	 0.40363E-016	
 261	 0.98629E+000	 0.40104E-016	
 262	 0.98619E+000	 0.40080E-016	
 263	 0.98608E+000	 0.39592E-016	
 264	 0.98598E+000	 0.39621E-016	
 265	 0.98587E+000	 0.39530E-016	
 266	 0.98577E+000	 0.39138E-016	
 267	 0.98566E+000	 0.38752E-016	
 268	 0.98555E+000	 0.38443E-016	
 269	 0.98545E+000	 0.38627E-016	
 270	 0.98534E+000	 0.38147E-016	
 271	 0.98523E+000	 0.38230E-016	
 272	 0.98512E+000	 0.37447E-016	
 273	 0.98501E+000	 0.38073E-016	
 274	 0.98491E+000	 0.37659E-016	
 275	 0.98480E+000	 0.37798E-016	
 276	 0.98469E+000	 0.37340E-016	
 277	 0.98458E+000	 0.37257E-016	
 278	 0.98447E+000	 0.37264E-016	
 279	 0.98435E+000	 0.37272E-016	
 280	 0.98424E+000	 0.37022E-016	
 281	 0.98413E+000	 0.36732E-016	
 282	 0.98402E+000	 0.37013E-016	
 283	 0.98391E+000	 0.36582E-016	
 284	 0.98379E+000	 0.36518E-016	
 285	 0.98368E+000	 0.36165E-016	
 286	 0.98357E+000	 0.36407E-016	
 287	 0.98345E+000	 0.35905E-016	
 288	 0.98334E+000	 0.36411E-016	
 289	 0.98322E+000	 0.35637E-016	
 290	 0.98311E+000	 0.35866E-016	
 291	 0.98299E+000	 0.35522E-016	
 292	 0.98288E+000	 0.35376E-016	
 293	 0.98276E+000	 0.35453E-016	
 294	 0.98265E+000	 0.35062E-016	
 295	 0.98253E+000	 0.35366E-016	
 296	 0.98241E+000	 0.34807E-016	
 297	 0.98229E+000	 0.35168E-016	
 298	 0.98218E+000	 0.34539E-016	
 299	 0.98206E+000	 0.34700E-016	
 300	 0.98194E+000	 0.34564E-016	
 301	 0.98182E+000	 0.34501E-016	
 302	 0.98170E+000	 0.34282E-016	
 303	 0.98158E+000	 0.34132E-016	
 304	 0.98146E+000	 0.34024E-016	
 305	 0.98134E+000	 0.33725E-016	
 306	 0.98122E+000	 0.34216E-016	
 307	 0.98109E+000	 0.33334E-016	
 308	 0.98097E+000	 0.33734E-016	
 309	 0.98085E+000	 0.33419E-016	
 310	 0.98073E+000	 0.33623E-016	
 311	 0.98060E+000	 0.32851E-016	
 312	 0.98048E+000	 0.33144E-016	
 313	 0.98036E+000	 0.32800E-016	
 314	 0.98023E+000	 0.32969E-016	
 315	 0.98011E+000	 0.32586E-016	
 316	 0.97998E+000	 0.32743E-016	
 317	 0.97986E+000	 0.32395E-016	
 318	 0.97973E+000	 0.32344E-016	
 319	 0.97961E+000	 0.32431E-016	
 320	 0.97948E+000	 0.31999E-016	
 321	 0.97935E+000	 0.32228E-016	
 322	 0.97922E+000	 0.31921E-016	
 323	 0.97910E+000	 0.31886E-016	
 324	 0.97897E+000	 0.31355E-016	
 325	 0.97884E+000	 0.31579E-016	
 326	 0.97871E+000	 0.31205E-016	
 327	 0.97858E+000	 0.31279E-016	
 328	 0.97845E+000	 0.31011E-016	
 329	 0.97832E+000	 0.30944E-016	
 330	 0.97819E+000	 0.30729E-016	
 331	 0.97806E+000	 0.30711E-016	
 332	 0.97793E+000	 0.30574E-016	
 333	 0.97780E+000	 0.30373E-016	
 334	 0.97767E+000	 0.30393E-016	
 335	 0.97754E+000	 0.30071E-016	
 336	 0.97740E+000	 0.29984E-016	
 337	 0.97727E+000	 0.29697E-016	
 338	 0.97714E+000	 0.29814E-016	
 339	 0.97700E+000	 0.29450E-016	
 340	 0.97687E+000	 0.29682E-016	
 341	 0.97673E+000	 0.29432E-016	
 342	 0.97660E+000	 0.29690E-016	
 343	 0.97646E+000	 0.29503E-016	
 344	 0.97633E+000	 0.29647E-016	
 345	 0.97619E+000	 0.29584E-016	
 346	 0.97606E+000	 0.29482E-016	
 347	 0.97592E+000	 0.29683E-016	
 348	 0.97578E+000	 0.29617E-016	
 349	 0.97564E+000	 0.29755E-016	
 350	 0.97551E+000	 0.29434E-016	
 351	 0.97537E+000	 0.29824E-016	
 352	 0.97523E+000	 0.29470E-016	
 353	 0.97509E+000	 0.29681E-016	
 354	 0.97495E+000	 0.29664E-016	
 355	 0.97481E+000	 0.29626E-016	
 356	 0.97467E+000	 0.29515E-016	
 357	 0.97453E+000	 0.29807E-016	
 358	 0.97439E+000	 0.29737E-016	
 359	 0.97425E+000	 0.29648E-016	
 360	 0.97411E+000	 0.29652E-016	
 361	 0.97397E+000	 0.29587E-016	
 362	 0.97382E+000	 0.29794E-016	
 363	 0.97368E+000	 0.29662E-016	
 364	 0.97354E+000	 0.29907E-016	
 365	 0.97339E+000	 0.29683E-016	
 366	 0.97325E+000	 0.29822E-016	
 367	 0.97311E+000	 0.29760E-016	
 368	 0.97296E+000	 0.29810E-016	
 369	 0.97282E+000	 0.29734E-016	
 370	 0.97267E+000	 0.29613E-016	
 371	 0.97253E+000	 0.29738E-016	
 372	 0.97238E+000	 0.29646E-016	
 373	 0.97223E+000	 0.29618E-016	
 374	 0.97209E+000	 0.29645E-016	
 375	 0.97194E+000	 0.29897E-016	
 376	 0.97179E+000	 0.29665E-016	
 377	 0.97164E+000	 0.29833E-016	
 378	 0.97150E+000	 0.29646E-016	
 379	 0.97135E+000	 0.29664E-016	
 380	 0.97120E+000	 0.29585E-016	
 381	 0.97105E+000	 0.29708E-016	
 382	 0.97090E+000	 0.29836E-016	
 383	 0.97075E+000	 0.29653E-016	
 384	 0.97060E+000	 0.29705E-016	
 385	 0.97045E+000	 0.29568E-016	
 386	 0.97030E+000	 0.29860E-016	
 387	 0.97014E+000	 0.29546E-016	
 388	 0.96999E+000	 0.29657E-016	
 389	 0.96984E+000	 0.29541E-016	
 390	 0.96969E+000	 0.29555E-016	
 391	 0.96953E+000	 0.29701E-016	
 392	 0.96938E+000	 0.29579E-016	
 393	 0.96923E+000	 0.29524E-016	
 394	 0.96907E+000	 0.29498E-016	
 395	 0.96892E+000	 0.29609E-016	
 396	 0.96876E+000	 0.29595E-016	
 397	 0.96861E+000	 0.29551E-016	
 398	 0.96845E+000	 0.29501E-016	
 399	 0.96830E+000	 0.29600E-016	
 400	 0.96814E+000	 0.29429E-016	
 401	 0.96798E+000	 0.29622E-016	
 402	 0.96783E+000	 0.29218E-016	
 403	 0.96767E+000	 0.29659E-016	
 404	 0.96751E+000	 0.29553E-016	
 405	 0.96735E+000	 0.29534E-016	
 406	 0.96720E+000	 0.29419E-016	
 407	 0.96704E+000	 0.29456E-016	
 408	 0.96688E+000	 0.29241E-016	
 409	 0.96672E+000	 0.29288E-016	
 410	 0.96656E+000	 0.29278E-016	
 411	 0.96640E+000	 0.29293E-016	
 412	 0.96624E+000	 0.29314E-016	
 413	 0.96608E+000	 0.29149E-016	
 414	 0.96591E+000	 0.29285E-016	
 415	 0.96575E+000	 0.28997E-016	
 416	 0.96559E+000	 0.29371E-016	
 417	 0.96543E+000	 0.29186E-016	
 418	 0.96526E+000	 0.29240E-016	
 419	 0.96510E+000	 0.28988E-016	
 420	 0.96494E+000	 0.28997E-016	
 421	 0.96477E+000	 0.28849E-016	
 422	 0.96461E+000	 0.28846E-016	
 423	 0.96444E+000	 0.28997E-016	
 424	 0.96428E+000	 0.28747E-016	
 425	 0.96411E+000	 0.28805E-016	
 426	 0.96395E+000	 0.28679E-016	
 427	 0.96378E+000	 0.28811E-016	
 428	 0.96362E+000	 0.28513E-016	
 429	 0.96345E+000	 0.28735E-016	
 430	 0.96328E+000	 0.28447E-016	
 431	 0.96311E+000	 0.28604E-016	
 432	 0.96295E+000	 0.28382E-016	
 433	 0.96278E+000	 0.28291E-016	
 434	 0.96261E+000	 0.28513E-016	
 435	 0.96244E+000	 0.28205E-016	
 436	 0.96227E+000	 0.28235E-016	
 437	 0.96210E+000	 0.28213E-016	
 438	 0.96193E+000	 0.28130E-016	
 439	 0.96176E+000	 0.28085E-016	
 440	 0.96159E+000	 0.28313E-016	
 441	 0.96142E+000	 0.28018E-016	
 442	 0.96125E+000	 0.27933E-016	
 443	 0.96107E+000	 0.27921E-016	
 444	 0.96090E+000	 0.27946E-016	
 445	 0.96073E+000	 0.27723E-016	
 446	 0.96056E+000	 0.27784E-016	
 447	 0.96038E+000	 0.27662E-016	
 448	 0.96021E+000	 0.27624E-016	
 449	 0.96004E+000	 0.27686E-016	
 450	 0.95986E+000	 0.27520E-016	
 451	 0.95969E+000	 0.27535E-016	
 452	 0.95951E+000	 0.27295E-016	
 453	 0.95934E+000	 0.27296E-016	
 454	 0.95916E+000	 0.27175E-016	
 455	 0.95898E+000	 0.27242E-016	
 456	 0.95881E+000	 0.27126E-016	
 457	 0.95863E+000	 0.27132E-016	
 458	 0.95845E+000	 0.27147E-016	
 459	 0.95828E+000	 0.27196E-016	
 460	 0.95810E+000	 0.26979E-016	
 461	 0.95792E+000	 0.26751E-016	
 462	 0.95774E+000	 0.26859E-016	
 463	 0.95756E+000	 0.26823E-016	
 464	 0.95738E+000	 0.26729E-016	
 465	 0.95720E+000	 0.26739E-016	
 466	 0.95702E+000	 0.26625E-016	
 467	 0.95684E+000	 0.26657E-016	
 468	 0.95666E+000	 0.26590E-016	
 469	 0.95648E+000	 0.26318E-016	
 470	 0.95630E+000	 0.26459E-016	
 471	 0.95612E+000	 0.26392E-016	
 472	 0.95593E+000	 0.26243E-016	
 473	 0.95575E+000	 0.26175E-016	
 474	 0.95557E+000	 0.26195E-016	
 475	 0.95539E+000	 0.25960E-016	
 476	 0.95520E+000	 0.25960E-016	
 477	 0.95502E+000	 0.25945E-016	
 478	 0.95483E+000	 0.25961E-016	
 479	 0.95465E+000	 0.25754E-016	
 480	 0.95446E+000	 0.25912E-016	
 481	 0.95428E+000	 0.25827E-016	
 482	 0.95409E+000	 0.25778E-016	
 483	 0.95391E+000	 0.25664E-016	
 484	 0.95372E+000	 0.25686E-016	
 485	 0.95353E+000	 0.25572E-016	
 486	 0.95335E+000	 0.25473E-016	
 487	 0.95316E+000	 0.25463E-016	
 488	 0.95297E+000	 0.25345E-016	
 489	 0.95278E+000	 0.25207E-016	
 490	 0.95260E+000	 0.25177E-016	
 491	 0.95241E+000	 0.25219E-016	
 492	 0.95222E+000	 0.25073E-016	
 493	 0.95203E+000	 0.24931E-016	
 494	 0.95184E+000	 0.25012E-016	
 495	 0.95165E+000	 0.25001E-016	
 496	 0.95146E+000	 0.24817E-016	
 497	 0.95127E+000	 0.24741E-016	
 498	 0.95108E+000	 0.24723E-016	
 499	 0.95088E+000	 0.24607E-016	
 500	 0.95069E+000	 0.24456E-016	
 501	 0.95050E+000	 0.24425E-016	
 502	 0.95031E+000	 0.24279E-016	
 503	 0.95011E+000	 0.24067E-016	
 504	 0.94992E+000	 0.24141E-016	
 505	 0.94973E+000	 0.24057E-016	
 506	 0.94953E+000	 0.23908E-016	
 507	 0.94934E+000	 0.23799E-016	
 508	 0.94914E+000	 0.23662E-016	
 509	 0.94895E+000	 0.23541E-016	
 510	 0.94875E+000	 0.23454E-016	
 511	 0.94856E+000	 0.23403E-016	
 512	 0.94836E+000	 0.23296E-016	
 513	 0.94817E+000	 0.23193E-016	
 514	 0.94797E+000	 0.23085E-016	
 515	 0.94777E+000	 0.22985E-016	
 516	 0.94757E+000	 0.22991E-016	
 517	 0.94738E+000	 0.22985E-016	
 518	 0.94718E+000	 0.22817E-016	
 519	 0.94698E+000	 0.22800E-016	
 520	 0.94678E+000	 0.22734E-016	
 521	 0.94658E+000	 0.22605E-016	
 522	 0.94638E+000	 0.22512E-016	
 523	 0.94618E+000	 0.22383E-016	
 524	 0.94598E+000	 0.22426E-016	
 525	 0.94578E+000	 0.22350E-016	
 526	 0.94558E+000	 0.22417E-016	
 527	 0.94538E+000	 0.22208E-016	
 528	 0.94518E+000	 0.22094E-016	
 529	 0.94498E+000	 0.22061E-016	
 530	 0.94478E+000	 0.22016E-016	
 531	 0.94457E+000	 0.21937E-016	
 532	 0.94437E+000	 0.21864E-016	
 533	 0.94417E+000	 0.21695E-016	
 534	 0.94396E+000	 0.21782E-016	
 535	 0.94376E+000	 0.21761E-016	
 536	 0.94355E+000	 0.21614E-016	
 537	 0.94335E+000	 0.21535E-016	
 538	 0.94315E+000	 0.21480E-016	
 539	 0.94294E+000	 0.21391E-016	
 540	 0.94273E+000	 0.21385E-016	
 541	 0.94253E+000	 0.21401E-016	
 542	 0.94232E+000	 0.21261E-016	
 543	 0.94212E+000	 0.21203E-016	
 544	 0.94191E+000	 0.21164E-016	
 545	 0.94170E+000	 0.21152E-016	
 546	 0.94149E+000	 0.21102E-016	
 547	 0.94129E+000	 0.21018E-016	
 548	 0.94108E+000	 0.20932E-016	
 549	 0.94087E+000	 0.21027E-016	
 550	 0.94066E+000	 0.20865E-016	
 551	 0.94045E+000	 0.20923E-016	
 552	 0.94024E+000	 0.20895E-016	
 553	 0.94003E+000	 0.20775E-016	
 554	 0.93982E+000	 0.20749E-016	
 555	 0.93961E+000	 0.20526E-016	
 556	 0.93940E+000	 0.20681E-016	
 557	 0.93919E+000	 0.20433E-016	
 558	 0.93898E+000	 0.20542E-016	
 559	 0.93877E+000	 0.20452E-016	
 560	 0.93855E+000	 0.20516E-016	
 561	 0.93834E+000	 0.20298E-016	
 562	 0.93813E+000	 0.20312E-016	
 563	 0.93791E+000	 0.20270E-016	
 564	 0.93770E+000	 0.20230E-016	
 565	 0.93749E+000	 0.20361E-016	
 566	 0.93727E+000	 0.20150E-016	
 567	 0.93706E+000	 0.20285E-016	
 568	 0.93684E+000	 0.20054E-016	
 569	 0.93663E+000	 0.20164E-016	
 570	 0.93641E+000	 0.19922E-016	
 571	 0.93620E+000	 0.20063E-016	
 572	 0.93598E+000	 0.19951E-016	
 573	 0.93576E+000	 0.19930E-016	
 574	 0.93555E+000	 0.19916E-016	
 575	 0.93533E+000	 0.19884E-016	
 576	 0.93511E+000	 0.19788E-016	
 577	 0.93490E+000	 0.19790E-016	
 578	 0.93468E+000	 0.19630E-016	
 579	 0.93446E+000	 0.19634E-016	
 580	 0.93424E+000	 0.19722E-016	
 581	 0.93402E+000	 0.19581E-016	
 582	 0.93380E+000	 0.19673E-016	
 583	 0.93358E+000	 0.19437E-016	
 584	 0.93336E+000	 0.19595E-016	
 585	 0.93314E+000	 0.19396E-016	
 586	 0.93292E+000	 0.19523E-016	
 587	 0.93270E+000	 0.19307E-016	
 588	 0.93248E+000	 0.19408E-016	
 589	 0.93226E+000	 0.19310E-016	
 590	 0.93203E+000	 0.19390E-016	
 591	 0.93181E+000	 0.19327E-016	
 592	 0.93159E+000	 0.19247E-016	
 593	 0.93137E+000	 0.19341E-016	
 594	 0.93114E+000	 0.19211E-016	
 595	 0.93092E+000	 0.19220E-016	
 596	 0.93070E+000	 0.19125E-016	
 597	 0.93047E+000	 0.19302E-016	
 598	 0.93025E+000	 0.19160E-016	
 599	 0.93002E+000	 0.19153E-016	
 600	 0.92980E+000	 0.19192E-016	
 601	 0.92957E+000	 0.19184E-016	
 602	 0.92934E+000	 0.19076E-016	
 603	 0.92912E+000	 0.19199E-016	
 604	 0.92889E+000	 0.19043E-016	
 605	 0.92867E+000	 0.19116E-016	
 606	 0.92844E+000	 0.19216E-016	
 607	 0.92821E+000	 0.19124E-016	
 608	 0.92798E+000	 0.19156E-016	
 609	 0.92775E+000	 0.18990E-016	
 610	 0.92753E+000	 0.19202E-016	
 611	 0.92730E+000	 0.19041E-016	
 612	 0.92707E+000	 0.19178E-016	
 613	 0.92684E+000	 0.19061E-016	
 614	 0.92661E+000	 0.19213E-016	
 615	 0.92638E+000	 0.19071E-016	
 616	 0.92615E+000	 0.19086E-016	
 617	 0.92592E+000	 0.19061E-016	
 618	 0.92569E+000	 0.19116E-016	
 619	 0.92546E+000	 0.19104E-016	
 620	 0.92522E+000	 0.19046E-016	
 621	 0.92499E+000	 0.19083E-016	
 622	 0.92476E+000	 0.19109E-016	
 623	 0.92453E+000	 0.19228E-016	
 624	 0.92429E+000	 0.19051E-016	
 625	 0.92406E+000	 0.19285E-016	
 626	 0.92383E+000	 0.19135E-016	
 627	 0.92359E+000	 0.19156E-016	
 628	 0.92336E+000	 0.19116E-016	
 629	 0.92313E+000	 0.19103E-016	
 630	 0.92289E+000	 0.19165E-016	
 631	 0.92266E+000	 0.19202E-016	
 632	 0.92242E+000	 0.19251E-016	
 633	 0.92218E+000	 0.19075E-016	
 634	 0.92195E+000	 0.19250E-016	
 635	 0.92171E+000	 0.19065E-016	
